Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
17/06/2023,04:57,619428091,3653.562339,-22.23,,Sainsbury Local
17/06/2023,08:47,916374214,18147.44611,-8.03,,TK Maxx
17/06/2023,09:20,619428091,3566.762339,-86.8,,Loosely Fitted
17/06/2023,09:42,619428091,3247.562339,-319.2,,H&M
17/06/2023,09:50,618363727,2992.796988,-35,,JD Sports
17/06/2023,09:50,916374214,18115.45611,-31.99,,Reebok
17/06/2023,10:43,157033995,1145.33135,-108.07,,Tesco Express
17/06/2023,10:47,313806474,6761.957723,-29.99,,JD Sports
17/06/2023,12:06,619428091,3236.432339,-11.13,,Hobbycraft
17/06/2023,12:08,313806474,6587.657723,-174.3,,Topshop
17/06/2023,12:28,313806474,6517.657723,-70,,H&M
17/06/2023,12:54,619428091,3057.932339,-178.5,,Loosely Fitted
17/06/2023,12:56,313806474,6384.657723,-133,,Loosely Fitted
17/06/2023,13:18,619428091,2822.032339,-235.9,,H&M
17/06/2023,13:31,313806474,6204.057723,-180.6,,Loosely Fitted
17/06/2023,13:41,266056908,3280.239567,-21.96,,Foyles
17/06/2023,13:54,313806474,6008.057723,-196,,H&M
17/06/2023,14:02,619428091,2657.532339,-164.5,,H&M
17/06/2023,14:11,619428091,2514.732339,-142.8,,Topshop
17/06/2023,14:42,266056908,3268.526222,-11.71,,Amazon
17/06/2023,15:02,157033995,1095.33135,-50,,JD Sports
17/06/2023,17:02,619428091,2368.432339,-146.3,,Topshop
17/06/2023,17:09,618747955,-204.6490373,-90,866724809,
17/06/2023,17:48,213904562,41.18578118,-86.06,,Tesco Express
18/06/2023,04:24,619428091,2324.090145,-44.34,,Topshop
18/06/2023,08:22,916374214,18087.72936,-27.73,,Amazon
18/06/2023,10:55,618363727,2942.806988,-49.99,,JD Sports
18/06/2023,11:09,618363727,2932.816988,-9.99,,Hobbycraft
18/06/2023,11:18,658100753,6113.800626,-29.51,,Boots
18/06/2023,11:35,658100753,6071.820626,-41.98,,JD Sports
18/06/2023,12:03,658100753,5986.840626,-84.98,,JD Sports
18/06/2023,12:36,916374214,18030.73936,-56.99,,JD Sports
18/06/2023,14:22,938302791,6157.387116,-42.29,,Amazon
18/06/2023,15:52,658100753,5958.890626,-27.95,,Daunt Books
19/06/2023,01:58,619428091,2284.29208,-39.8,,Asda
19/06/2023,08:33,684967752,-992.33925,-159.05,,Tesco Express
19/06/2023,08:35,303145527,-2391.919427,-47.67,,Tesco Express
19/06/2023,09:54,266056908,3252.036222,-16.49,,Hobbycraft
19/06/2023,17:39,916374214,17992.08566,-38.65,,AMAZON
19/06/2023,17:44,417831169,418.3313357,-72.99,,JD Sports
20/06/2023,00:10,618747955,-226.8790373,-22.23,,Deliveroo
20/06/2023,13:22,778200498,-2500.009132,-53.95,,Coop Local
20/06/2023,17:22,938302791,6109.407116,-47.98,,JD Sports
20/06/2023,18:31,619428091,2267.59208,-16.7,,Hobbycraft
20/06/2023,18:54,157033995,1065.13135,-30.2,,JustEat
20/06/2023,19:04,684967752,-1036.11925,-43.78,,JustEat
20/06/2023,19:23,619428091,2248.607024,-18.99,,Coop Local
21/06/2023,05:00,619428091,2241.24514,-7.36,,Asda
21/06/2023,13:02,618747955,-388.4939873,-161.61,,Tesco Express
21/06/2023,17:20,916374214,17970.46134,-21.62,,Revella
21/06/2023,17:33,313806474,5986.077723,-21.98,,Hobbycraft
22/06/2023,06:44,619428091,2199.641673,-41.6,,Fitted Stitch
22/06/2023,11:53,619428091,2148.444593,-51.2,,Hobbycraft
22/06/2023,13:12,266056908,3210.046222,-41.99,,JD Sports
22/06/2023,18:54,213904562,-16.82881882,-58.01,,Tesco Express
23/06/2023,06:22,916374214,17927.95494,-42.51,,Selfridges
23/06/2023,09:53,266056908,3148.076222,-61.97,,Hobbycraft
23/06/2023,13:25,619428091,2140.285831,-8.16,,Amazon
23/06/2023,17:14,157033995,877.5415,-187.59,,Tesco Express
23/06/2023,17:39,916374214,17921.96494,-5.99,,Foyles
23/06/2023,20:27,266056908,3035.999222,-112.08,,Tesco Express
23/06/2023,20:55,189418402,-1145.11985,-97.24,,Coop Local
24/06/2023,06:43,658100753,5955.464274,-3.43,,Loosely Fitted
24/06/2023,07:18,916374214,17919.05702,-2.91,,Revella
24/06/2023,07:36,619428091,2121.510783,-18.78,,AMAZON
24/06/2023,08:14,266056908,3022.713026,-13.29,,Boots
24/06/2023,08:40,618363727,2832.415988,-100.4,,Tesco Express
24/06/2023,09:09,658100753,5921.318274,-34.15,,Coop Local
24/06/2023,09:34,619428091,2113.920783,-7.59,,Hobbycraft
24/06/2023,12:24,184102451,-703.0202681,-73.89,,Tesco Express
24/06/2023,12:57,916374214,17903.08702,-15.97,,Daunt Books
24/06/2023,15:10,266056908,3000.743026,-21.97,,Foyles
25/06/2023,05:46,619428091,2113.104156,-0.82,,Fitted Stitch
25/06/2023,09:50,313806474,5955.127723,-30.95,,Foyles
25/06/2023,09:59,618363727,2734.415988,-98,,Topshop
25/06/2023,10:13,417831169,228.3313357,-190,,Loosely Fitted
25/06/2023,10:28,618363727,2664.415988,-70,,H&M
25/06/2023,10:45,618363727,2409.615988,-254.8,,H&M
25/06/2023,10:56,618363727,2298.315988,-111.3,,H&M
25/06/2023,11:08,618363727,2231.815988,-66.5,,Topshop
25/06/2023,11:23,916374214,17900.66033,-2.43,,Revella
25/06/2023,11:30,417831169,169.3313357,-59,,Loosely Fitted
25/06/2023,11:30,618363727,2009.915988,-221.9,,Topshop
25/06/2023,11:54,618363727,1823.015988,-186.9,,Topshop
25/06/2023,12:02,417831169,44.83133574,-124.5,,H&M
25/06/2023,12:54,618363727,1690.015988,-133,,Revella
25/06/2023,13:19,658100753,5896.318274,-25,,JD Sports
25/06/2023,13:30,938302791,6107.417116,-1.99,,Hobbycraft
25/06/2023,13:43,618363727,1585.715988,-104.3,,Revella
25/06/2023,14:08,618363727,1345.615988,-240.1,,Loosely Fitted
25/06/2023,14:10,658100753,5868.928274,-27.39,,JustEat
25/06/2023,15:38,417831169,-113.6686643,-158.5,,Loosely Fitted
25/06/2023,15:50,417831169,-310.6686643,-197,,Loosely Fitted
25/06/2023,16:24,417831169,-460.1686643,-149.5,,H&M
25/06/2023,17:33,213904562,-54.50881882,-37.68,,JustEat
26/06/2023,01:10,619428091,2096.795835,-16.31,,Fitted Stitch
26/06/2023,03:13,916374214,17858.90729,-41.75,,Tesco Express
26/06/2023,08:30,303145527,-2421.731927,-29.81,,Tesco Express
26/06/2023,09:49,213904562,-133.9696688,-79.46,,Sainsbury Local
26/06/2023,10:10,619428091,2086.564515,-10.23,,Hobbycraft
26/06/2023,10:18,266056908,2874.771026,-125.97,,Revella
26/06/2023,16:40,710597922,-4462.46396,-14.45,,Tesco Express
27/06/2023,08:39,619428091,2062.756293,-23.81,,AMAZON
27/06/2023,13:02,684967752,-1089.58525,-53.47,,Tesco Express
27/06/2023,17:50,313806474,5870.137723,-84.99,,Adidas
27/06/2023,18:21,189418402,-1182.28985,-37.17,,JustEat
27/06/2023,20:56,916374214,17812.55902,-46.35,,Revella
28/06/2023,04:27,916374214,17811.34602,-1.21,,Coop Local
28/06/2023,07:35,619428091,2041.97704,-20.78,,Sainsbury Local
28/06/2023,17:03,908273315,-2502.986147,-43.54,,Tesco Express
29/06/2023,06:31,916374214,17784.68601,-26.66,,Etsy
29/06/2023,07:13,619428091,1993.061882,-48.92,,Amazon
29/06/2023,09:05,778200498,-2516.929132,-16.92,,Coop Local
29/06/2023,09:35,266056908,2853.801026,-20.97,,Foyles
29/06/2023,10:19,619428091,1857.471882,-135.59,,JD Sports
29/06/2023,10:34,619428091,1851.401882,-6.07,,Hobbycraft
29/06/2023,11:29,266056908,2823.821026,-29.98,,Hobbycraft
29/06/2023,13:23,266056908,2752.232026,-71.59,,Tesco Express
29/06/2023,13:57,619428091,1826.761882,-24.64,,Deliveroo
